,activity,application,attachments,author,call,channel,channel_mentions,clean_content,content,created_at,edited_at,embeds,flags,guild,id,jump_url,mention_everyone,mentions,nonce,pinned,raw_channel_mentions,raw_mentions,raw_role_mentions,reactions,reference,role_mentions,stickers,system_content,tts,type,webhook_id
1942,,,[],Anaïs CJ de Saint Pierre du Mont#1284,,refuge-de-saint-pierre-du-mont,[],Je sais pas 🤷,Je sais pas 🤷,2021-03-24 12:07:19.317,,[],<MessageFlags value=0>,Clubs Jeunes SPA,824253042936512523,https://discord.com/channels/806137569116291102/820056369511530566/824253042936512523,False,[],,False,[],[],[],[],,[],[],Je sais pas 🤷,False,MessageType.default,
1943,,,[],Lorette CJ Saint Pierre du Mont#1730,,refuge-de-saint-pierre-du-mont,[],Coucou réale a dit que la réouverture du club jeunes est encore reporté mais jusqu’à quand ??,Coucou réale a dit que la réouverture du club jeunes est encore reporté mais jusqu’à quand ??,2021-03-24 11:46:59.721,,[],<MessageFlags value=0>,Clubs Jeunes SPA,824247927580131348,https://discord.com/channels/806137569116291102/820056369511530566/824247927580131348,False,[],,False,[],[],[],[],,[],[],Coucou réale a dit que la réouverture du club jeunes est encore reporté mais jusqu’à quand ??,False,MessageType.default,
1944,,,[],Lorette CJ Saint Pierre du Mont#1730,,refuge-de-saint-pierre-du-mont,[],J’ai vu que les activités en salle reouvraient est ce que cela va changer quelque chose pour le club jeunes ou cela ne changera rien au niveau de quand on reviendra ??,J’ai vu que les activités en salle reouvraient est ce que cela va changer quelque chose pour le club jeunes ou cela ne changera rien au niveau de quand on reviendra ??,2021-03-22 18:39:15.549,,[],<MessageFlags value=0>,Clubs Jeunes SPA,823626901431910400,https://discord.com/channels/806137569116291102/820056369511530566/823626901431910400,False,[],,False,[],[],[],[],,[],[],J’ai vu que les activités en salle reouvraient est ce que cela va changer quelque chose pour le club jeunes ou cela ne changera rien au niveau de quand on reviendra ??,False,MessageType.default,
1945,,,[],Lorette CJ Saint Pierre du Mont#1730,,refuge-de-saint-pierre-du-mont,[],Dsl pour la faute 😂et ok tiens moi au courant 👍,Dsl pour la faute 😂et ok tiens moi au courant 👍,2021-03-21 20:05:38.890,,[],<MessageFlags value=0>,Clubs Jeunes SPA,823286254073544755,https://discord.com/channels/806137569116291102/820056369511530566/823286254073544755,False,[],,False,[],[],[],[],,[],[],Dsl pour la faute 😂et ok tiens moi au courant 👍,False,MessageType.default,
1946,,,[],Hugo CJ Saint Pierre du Mont#2618,,refuge-de-saint-pierre-du-mont,[],Flyers!!! On a déjà participé à Octobre Rose avec des bénévoles et le club jeunes c'était bien! On en parlera à tous et surtout à Pauline Rouby.  Merci Lorette !,Flyers!!! On a déjà participé à Octobre Rose avec des bénévoles et le club jeunes c'était bien! On en parlera à tous et surtout à Pauline Rouby.  Merci Lorette !,2021-03-21 17:30:09.883,,[],<MessageFlags value=0>,Clubs Jeunes SPA,823247125382692894,https://discord.com/channels/806137569116291102/820056369511530566/823247125382692894,False,[],,False,[],[],[],[],,[],[],Flyers!!! On a déjà participé à Octobre Rose avec des bénévoles et le club jeunes c'était bien! On en parlera à tous et surtout à Pauline Rouby.  Merci Lorette !,False,MessageType.default,
1947,,,[],Alix CJ SPDM#4012,,refuge-de-saint-pierre-du-mont,[],"Coucou les fille ! En effet ça pourrait être bien, on garde l'idée en tête pour en parler avec Céline et les autres encadrant 😉","Coucou les fille ! En effet ça pourrait être bien, on garde l'idée en tête pour en parler avec Céline et les autres encadrant 😉",2021-03-21 16:33:06.281,,[],<MessageFlags value=0>,Clubs Jeunes SPA,823232765755523072,https://discord.com/channels/806137569116291102/820056369511530566/823232765755523072,False,[],,False,[],[],[],[<Reaction emoji='👍' me=False count=1>],,[],[],"Coucou les fille ! En effet ça pourrait être bien, on garde l'idée en tête pour en parler avec Céline et les autres encadrant 😉",False,MessageType.default,
1948,,,[],Lorette CJ Saint Pierre du Mont#1730,,refuge-de-saint-pierre-du-mont,[],*flayers,*flayers,2021-03-21 12:04:02.655,,[],<MessageFlags value=0>,Clubs Jeunes SPA,823165054479237161,https://discord.com/channels/806137569116291102/820056369511530566/823165054479237161,False,[],,False,[],[],[],[],,[],[],*flayers,False,MessageType.default,
1949,,,[],Anaïs CJ de Saint Pierre du Mont#1284,,refuge-de-saint-pierre-du-mont,[],J'avoue ce serait grave cool,J'avoue ce serait grave cool,2021-03-21 09:53:22.346,,[],<MessageFlags value=0>,Clubs Jeunes SPA,823132169840754699,https://discord.com/channels/806137569116291102/820056369511530566/823132169840754699,False,[],,False,[],[],[],[],,[],[],J'avoue ce serait grave cool,False,MessageType.default,
1950,,,[],Lorette CJ Saint Pierre du Mont#1730,,refuge-de-saint-pierre-du-mont,[],En regardant animaux à adopter j’ai vu une bonne idée qu’ils ont eu : promenade dans la ville pour présenter les animaux avec distribution de frayeurs ! Je me suis dis que ce serait une bonne idée 👍,En regardant animaux à adopter j’ai vu une bonne idée qu’ils ont eu : promenade dans la ville pour présenter les animaux avec distribution de frayeurs ! Je me suis dis que ce serait une bonne idée 👍,2021-03-21 09:39:01.686,,[],<MessageFlags value=0>,Clubs Jeunes SPA,823128559970549780,https://discord.com/channels/806137569116291102/820056369511530566/823128559970549780,False,[],,False,[],[],[],[<Reaction emoji='👍' me=False count=2>],,[],[],En regardant animaux à adopter j’ai vu une bonne idée qu’ils ont eu : promenade dans la ville pour présenter les animaux avec distribution de frayeurs ! Je me suis dis que ce serait une bonne idée 👍,False,MessageType.default,
1951,,,[],Alix CJ SPDM#4012,,refuge-de-saint-pierre-du-mont,[],"Au premier transfert il a refuser de monter dans le varicanelle, au dernièr il est monté 😉","Au premier transfert il a refuser de monter dans le varicanelle, au dernièr il est monté 😉",2021-03-18 17:06:36.073,,[],<MessageFlags value=0>,Clubs Jeunes SPA,822154031836168243,https://discord.com/channels/806137569116291102/820056369511530566/822154031836168243,False,[],,False,[],[],[],[],,[],[],"Au premier transfert il a refuser de monter dans le varicanelle, au dernièr il est monté 😉",False,MessageType.default,
1952,,,[],Lorette CJ Saint Pierre du Mont#1730,,refuge-de-saint-pierre-du-mont,[],Ah oui je me souviens mais il n’y est pas allé ??,Ah oui je me souviens mais il n’y est pas allé ??,2021-03-17 16:51:52.805,,[],<MessageFlags value=0>,Clubs Jeunes SPA,821787939276980232,https://discord.com/channels/806137569116291102/820056369511530566/821787939276980232,False,[<Member id=811656729812664370 name='Hugo CJ Saint Pierre du Mont' discriminator='2618' bot=False nick='Céline - SPDM (40)' guild=<Guild id=806137569116291102 name='Clubs Jeunes SPA' shard_id=None chunked=True member_count=149>>],,False,[],[],[],[],<MessageReference message_id=821112319051432017 channel_id=820056369511530566 guild_id=806137569116291102>,[],[],Ah oui je me souviens mais il n’y est pas allé ??,False,MessageType.default,
1953,,,[],Alix CJ SPDM#4012,,refuge-de-saint-pierre-du-mont,[],Sinon on a 3 petits octodons trop chou 🥰,Sinon on a 3 petits octodons trop chou 🥰,2021-03-16 19:41:36.725,,[],<MessageFlags value=0>,Clubs Jeunes SPA,821468265867771974,https://discord.com/channels/806137569116291102/820056369511530566/821468265867771974,False,[],,False,[],[],[],[<Reaction emoji='👍' me=False count=1>],,[],[],Sinon on a 3 petits octodons trop chou 🥰,False,MessageType.default,
1954,,,[],Alix CJ SPDM#4012,,refuge-de-saint-pierre-du-mont,[],Himal été prévu dans le transfert vers pornic de la semaine dernière pour augmenter ses chances d’adoption !,Himal été prévu dans le transfert vers pornic de la semaine dernière pour augmenter ses chances d’adoption !,2021-03-16 19:41:20.142,,[],<MessageFlags value=0>,Clubs Jeunes SPA,821468196312711188,https://discord.com/channels/806137569116291102/820056369511530566/821468196312711188,False,[],,False,[],[],[],[],,[],[],Himal été prévu dans le transfert vers pornic de la semaine dernière pour augmenter ses chances d’adoption !,False,MessageType.default,
1955,,,[],Hugo CJ Saint Pierre du Mont#2618,,refuge-de-saint-pierre-du-mont,[],"Ça va assez bien avec toujours autant d'animaux qui ont hâte de vous revoir😪😭 Himal est revenu, tu te souviens de lui","Ça va assez bien avec toujours autant d'animaux qui ont hâte de vous revoir😪😭 Himal est revenu, tu te souviens de lui",2021-03-15 20:07:12.391,,[],<MessageFlags value=0>,Clubs Jeunes SPA,821112319051432017,https://discord.com/channels/806137569116291102/820056369511530566/821112319051432017,False,[],,False,[],[],[],[],,[],[],"Ça va assez bien avec toujours autant d'animaux qui ont hâte de vous revoir😪😭 Himal est revenu, tu te souviens de lui",False,MessageType.default,
1956,,,[],Lorette CJ Saint Pierre du Mont#1730,,refuge-de-saint-pierre-du-mont,[],Je sais pas pas trop comment ça va la bas ect 😂,Je sais pas pas trop comment ça va la bas ect 😂,2021-03-15 20:05:23.748,,[],<MessageFlags value=0>,Clubs Jeunes SPA,821111863370055743,https://discord.com/channels/806137569116291102/820056369511530566/821111863370055743,False,[],,False,[],[],[],[],,[],[],Je sais pas pas trop comment ça va la bas ect 😂,False,MessageType.default,
1957,,,[],Hugo CJ Saint Pierre du Mont#2618,,refuge-de-saint-pierre-du-mont,[],Oui Lorette en tant qu  encadrante vaut mieux🤣 tu veux savoir quoi? Celine,Oui Lorette en tant qu  encadrante vaut mieux🤣 tu veux savoir quoi? Celine,2021-03-15 20:04:15.194,,[],<MessageFlags value=0>,Clubs Jeunes SPA,821111575834132481,https://discord.com/channels/806137569116291102/820056369511530566/821111575834132481,False,[<Member id=811574480299491338 name='Lorette CJ Saint Pierre du Mont' discriminator='1730' bot=False nick='Lorette - SPDM (40)' guild=<Guild id=806137569116291102 name='Clubs Jeunes SPA' shard_id=None chunked=True member_count=149>>],,False,[],[],[],[<Reaction emoji='😂' me=False count=1>],<MessageReference message_id=821109609984163871 channel_id=820056369511530566 guild_id=806137569116291102>,[],[],Oui Lorette en tant qu  encadrante vaut mieux🤣 tu veux savoir quoi? Celine,False,MessageType.default,
1958,,,[],Lorette CJ Saint Pierre du Mont#1730,,refuge-de-saint-pierre-du-mont,[],Tu as des nouvelles de la SPA,Tu as des nouvelles de la SPA,2021-03-15 19:56:26.499,,[],<MessageFlags value=0>,Clubs Jeunes SPA,821109609984163871,https://discord.com/channels/806137569116291102/820056369511530566/821109609984163871,False,[],,False,[],[],[],[],,[],[],Tu as des nouvelles de la SPA,False,MessageType.default,
1959,,,[],Lorette CJ Saint Pierre du Mont#1730,,refuge-de-saint-pierre-du-mont,[],Salut 🙋‍♀️,Salut 🙋‍♀️,2021-03-15 19:54:27.830,,[],<MessageFlags value=0>,Clubs Jeunes SPA,821109112250957905,https://discord.com/channels/806137569116291102/820056369511530566/821109112250957905,False,[],,False,[],[],[],[],,[],[],Salut 🙋‍♀️,False,MessageType.default,
1960,,,[],Hugo CJ Saint Pierre du Mont#2618,,refuge-de-saint-pierre-du-mont,[],Coucou miss Lorette!!!,Coucou miss Lorette!!!,2021-03-15 19:54:05.766,,[],<MessageFlags value=0>,Clubs Jeunes SPA,821109019706916936,https://discord.com/channels/806137569116291102/820056369511530566/821109019706916936,False,[],,False,[],[],[],[],,[],[],Coucou miss Lorette!!!,False,MessageType.default,
1961,,,[],Lorette CJ Saint Pierre du Mont#1730,,refuge-de-saint-pierre-du-mont,[],Ok 👌,Ok 👌,2021-03-15 19:32:26.666,,[],<MessageFlags value=0>,Clubs Jeunes SPA,821103570887245854,https://discord.com/channels/806137569116291102/820056369511530566/821103570887245854,False,[],,False,[],[],[],[],,[],[],Ok 👌,False,MessageType.default,
1962,,,[],Cédric#6625,,refuge-de-saint-pierre-du-mont,[],"Exactement. Et en plus, les cinq salons de zone qui regroupent les refuges situés dans la même zone de la France.","Exactement. Et en plus, les cinq salons de zone qui regroupent les refuges situés dans la même zone de la France.",2021-03-15 19:22:02.479,,[],<MessageFlags value=0>,Clubs Jeunes SPA,821100952857215006,https://discord.com/channels/806137569116291102/820056369511530566/821100952857215006,False,[],,False,[],[],[],[],,[],[],"Exactement. Et en plus, les cinq salons de zone qui regroupent les refuges situés dans la même zone de la France.",False,MessageType.default,
1963,,,[],Lorette CJ Saint Pierre du Mont#1730,,refuge-de-saint-pierre-du-mont,[],Oh c’est cool 👍 c’est pareil pour chaque club jeunes ??,Oh c’est cool 👍 c’est pareil pour chaque club jeunes ??,2021-03-15 19:17:55.899,,[],<MessageFlags value=0>,Clubs Jeunes SPA,821099918626127872,https://discord.com/channels/806137569116291102/820056369511530566/821099918626127872,False,[],,False,[],[],[],[],,[],[],Oh c’est cool 👍 c’est pareil pour chaque club jeunes ??,False,MessageType.default,
1964,,,[],Cédric#6625,,refuge-de-saint-pierre-du-mont,[],"Oui 😉 Juste en plus, il y a les admins qui ont accès à tous les salons au cas où, mais on vous laisse discuter de ce que vous voulez.","Oui 😉 Juste en plus, il y a les admins qui ont accès à tous les salons au cas où, mais on vous laisse discuter de ce que vous voulez.",2021-03-15 19:15:43.634,,[],<MessageFlags value=0>,Clubs Jeunes SPA,821099363865985095,https://discord.com/channels/806137569116291102/820056369511530566/821099363865985095,False,[<Member id=811574480299491338 name='Lorette CJ Saint Pierre du Mont' discriminator='1730' bot=False nick='Lorette - SPDM (40)' guild=<Guild id=806137569116291102 name='Clubs Jeunes SPA' shard_id=None chunked=True member_count=149>>],,False,[],[],[],[<Reaction emoji='👍' me=False count=2>],<MessageReference message_id=821098826554540032 channel_id=820056369511530566 guild_id=806137569116291102>,[],[],"Oui 😉 Juste en plus, il y a les admins qui ont accès à tous les salons au cas où, mais on vous laisse discuter de ce que vous voulez.",False,MessageType.default,
1965,,,[],Lorette CJ Saint Pierre du Mont#1730,,refuge-de-saint-pierre-du-mont,[],Oh c’est un salon que pour saint Pierre du Mont ??,Oh c’est un salon que pour saint Pierre du Mont ??,2021-03-15 19:13:35.529,,[],<MessageFlags value=0>,Clubs Jeunes SPA,821098826554540032,https://discord.com/channels/806137569116291102/820056369511530566/821098826554540032,False,[],,False,[],[],[],[],,[],[],Oh c’est un salon que pour saint Pierre du Mont ??,False,MessageType.default,
1966,,,[],Léane du CJ de Plaisir#1982,,refuge-de-plaisir,[],C bon j'ai compris 🤣😅,C bon j'ai compris 🤣😅,2021-03-17 19:40:25.664,,[],<MessageFlags value=0>,Clubs Jeunes SPA,821830355681673267,https://discord.com/channels/806137569116291102/820055318456303660/821830355681673267,False,[],,False,[],[],[],[],,[],[],C bon j'ai compris 🤣😅,False,MessageType.default,
1967,,,[],Chantale CJ de Plaisir#3278,,refuge-de-plaisir,[],A ok... merciiii,A ok... merciiii,2021-03-17 19:32:50.518,,[],<MessageFlags value=0>,Clubs Jeunes SPA,821828446661509141,https://discord.com/channels/806137569116291102/820055318456303660/821828446661509141,False,[],,False,[],[],[],[],,[],[],A ok... merciiii,False,MessageType.default,
1968,,,[],Cédric#6625,,refuge-de-plaisir,[<TextChannel id=819893835646631936 name='la-chambre-des-liens' position=7 nsfw=False news=False category_id=806137569116291107>],"Quand je disais ce salon, je parlais de #la-chambre-des-liens 😉 Ici, les messages ne sont visibles que par les personnes de Plaisir.","Quand je disais ce salon, je parlais de <#819893835646631936> 😉 Ici, les messages ne sont visibles que par les personnes de Plaisir.",2021-03-17 19:26:08.074,,[],<MessageFlags value=0>,Clubs Jeunes SPA,821826758688768031,https://discord.com/channels/806137569116291102/820055318456303660/821826758688768031,False,[],,False,[819893835646631936],[],[],[],,[],[],"Quand je disais ce salon, je parlais de <#819893835646631936> 😉 Ici, les messages ne sont visibles que par les personnes de Plaisir.",False,MessageType.default,
1969,,,[],Chantale CJ de Plaisir#3278,,refuge-de-plaisir,[],Donc tu peux mettre tes vidéos... on est au bon endroit.  Je vais envoyer un mail aux jeunes pour les relancer. 😉,Donc tu peux mettre tes vidéos... on est au bon endroit.  Je vais envoyer un mail aux jeunes pour les relancer. 😉,2021-03-17 19:24:44.359,,[],<MessageFlags value=0>,Clubs Jeunes SPA,821826407561691147,https://discord.com/channels/806137569116291102/820055318456303660/821826407561691147,False,[],,False,[],[],[],[],,[],[],Donc tu peux mettre tes vidéos... on est au bon endroit.  Je vais envoyer un mail aux jeunes pour les relancer. 😉,False,MessageType.default,
1970,,,[],Cédric#6625,,refuge-de-plaisir,"[<TextChannel id=819893744740204574 name='présentations' position=6 nsfw=False news=False category_id=806137569116291107>, <TextChannel id=819893835646631936 name='la-chambre-des-liens' position=7 nsfw=False news=False category_id=806137569116291107>]","Du coup @Léane - Plaisir (78) , tu as sûrement vu que j'ai supprimé les messages pour garder le salon #présentations lisible, mais j'ai remis ton lien dans le salon #la-chambre-des-liens. Tu peux mettre d'autres vidéos dans ce salon si tu veux 😉","Du coup <@!814861125580881940> , tu as sûrement vu que j'ai supprimé les messages pour garder le salon <#819893744740204574> lisible, mais j'ai remis ton lien dans le salon <#819893835646631936>. Tu peux mettre d'autres vidéos dans ce salon si tu veux 😉",2021-03-17 19:16:57.081,2021-03-17 19:21:21.626,[],<MessageFlags value=0>,Clubs Jeunes SPA,821824447656755200,https://discord.com/channels/806137569116291102/820055318456303660/821824447656755200,False,[<Member id=814861125580881940 name='Léane du CJ de Plaisir' discriminator='1982' bot=False nick='Léane - Plaisir (78)' guild=<Guild id=806137569116291102 name='Clubs Jeunes SPA' shard_id=None chunked=True member_count=149>>],,False,"[819893744740204574, 819893835646631936]",[814861125580881940],[],[],,[],[],"Du coup <@!814861125580881940> , tu as sûrement vu que j'ai supprimé les messages pour garder le salon <#819893744740204574> lisible, mais j'ai remis ton lien dans le salon <#819893835646631936>. Tu peux mettre d'autres vidéos dans ce salon si tu veux 😉",False,MessageType.default,
1971,,,[],Léane du CJ de Plaisir#1982,,refuge-de-plaisir,[],Oui,Oui,2021-03-17 19:06:37.033,,[],<MessageFlags value=0>,Clubs Jeunes SPA,821821846986424350,https://discord.com/channels/806137569116291102/820055318456303660/821821846986424350,False,[],,False,[],[],[],[],,[],[],Oui,False,MessageType.default,
1972,,,[],Cédric#6625,,refuge-de-plaisir,[],"Du coup, la vidéo a partager n'est pas un lien. C'est ça ?","Du coup, la vidéo a partager n'est pas un lien. C'est ça ?",2021-03-17 19:04:50.493,,[],<MessageFlags value=0>,Clubs Jeunes SPA,821821400125407283,https://discord.com/channels/806137569116291102/820055318456303660/821821400125407283,False,[],,False,[],[],[],[],,[],[],"Du coup, la vidéo a partager n'est pas un lien. C'est ça ?",False,MessageType.default,
1973,,,[],Cédric#6625,,refuge-de-plaisir,[<TextChannel id=819893744740204574 name='présentations' position=6 nsfw=False news=False category_id=806137569116291107>],"Salut @Chantale - Plaisir (78) et @Léane - Plaisir (78) , je vais vous répondre ici pour garder le salon #présentations clair.","Salut <@!818083516234989588> et <@!814861125580881940> , je vais vous répondre ici pour garder le salon <#819893744740204574> clair.",2021-03-17 19:04:30.640,,[],<MessageFlags value=0>,Clubs Jeunes SPA,821821316855365662,https://discord.com/channels/806137569116291102/820055318456303660/821821316855365662,False,"[<Member id=814861125580881940 name='Léane du CJ de Plaisir' discriminator='1982' bot=False nick='Léane - Plaisir (78)' guild=<Guild id=806137569116291102 name='Clubs Jeunes SPA' shard_id=None chunked=True member_count=149>>, <Member id=818083516234989588 name='Chantale CJ de Plaisir' discriminator='3278' bot=False nick='Chantale - Plaisir (78)' guild=<Guild id=806137569116291102 name='Clubs Jeunes SPA' shard_id=None chunked=True member_count=149>>]",,False,[819893744740204574],"[818083516234989588, 814861125580881940]",[],[],,[],[],"Salut <@!818083516234989588> et <@!814861125580881940> , je vais vous répondre ici pour garder le salon <#819893744740204574> clair.",False,MessageType.default,
1974,,,[],Chantale CJ de Plaisir#3278,,refuge-de-plaisir,[],Bienvenue Léane. 😉,Bienvenue Léane. 😉,2021-03-17 18:55:23.369,,[],<MessageFlags value=0>,Clubs Jeunes SPA,821819021434552331,https://discord.com/channels/806137569116291102/820055318456303660/821819021434552331,False,[],,False,[],[],[],[],,[],[],Bienvenue Léane. 😉,False,MessageType.default,
1975,,,[],Léane du CJ de Plaisir#1982,,refuge-de-plaisir,[],Salut 😊,Salut 😊,2021-03-17 18:01:56.168,,[],<MessageFlags value=0>,Clubs Jeunes SPA,821805569458307103,https://discord.com/channels/806137569116291102/820055318456303660/821805569458307103,False,[],,False,[],[],[],[],,[],[],Salut 😊,False,MessageType.default,
1976,,,[],Cédric#6625,,faq,[<TextChannel id=822062425946980352 name='quiz' position=10 nsfw=False news=False category_id=825780980199063612>],"> ❓Ils servent à quoi les @Bots  ?
> 
❕  Les bots sont très pratiques pour gérer automatiquement un Discord. Pour le moment, il y en trois: @🐶Hachikō, @🐶Togo et @🐱Simon .

@🐶Hachikō (référence du nom : https://fr.wikipedia.org/wiki/Hachik%C5%8D) me sert à voir le nombre de jeunes, d'encadrants, etc. C'est notamment utile pour savoir rapidement si il y a des refuges avec aucun représentant.

@🐶Togo (référence du nom : https://fr.wikipedia.org/wiki/Togo_(chien)) est le bot qui gère les quizz dans le channel #quiz tous les samedis à 19h00. Enfin, quand il veut bien. Un Husky de Sibérie ça a son petit caractère et des fois il décide qu'il a pas envie de lancer le quizz...

@🐱Simon (référence du nom : https://fr.wikipedia.org/wiki/Simon_(chat)) est le bot a tout faire. Il envoie un message de bienvenue aux nouveaux membres, il surveille que tout se passe bien sur le Discord ... Après tout, on sait tous que c'est le chat qui fait la loi dans la maison 😄","> ❓Ils servent à quoi les <@&822049053054730240>  ?
> 
❕  Les bots sont très pratiques pour gérer automatiquement un Discord. Pour le moment, il y en trois: <@!674885857458651161>, <@!558996910581612545> et <@!159985870458322944> .

<@!674885857458651161> (référence du nom : https://fr.wikipedia.org/wiki/Hachik%C5%8D) me sert à voir le nombre de jeunes, d'encadrants, etc. C'est notamment utile pour savoir rapidement si il y a des refuges avec aucun représentant.

<@!558996910581612545> (référence du nom : https://fr.wikipedia.org/wiki/Togo_(chien)) est le bot qui gère les quizz dans le channel <#822062425946980352> tous les samedis à 19h00. Enfin, quand il veut bien. Un Husky de Sibérie ça a son petit caractère et des fois il décide qu'il a pas envie de lancer le quizz...

<@!159985870458322944> (référence du nom : https://fr.wikipedia.org/wiki/Simon_(chat)) est le bot a tout faire. Il envoie un message de bienvenue aux nouveaux membres, il surveille que tout se passe bien sur le Discord ... Après tout, on sait tous que c'est le chat qui fait la loi dans la maison 😄",2021-03-23 10:13:00.249,2021-03-23 10:26:30.644,[],<MessageFlags value=0>,Clubs Jeunes SPA,823861886054825984,https://discord.com/channels/806137569116291102/819984356164108382/823861886054825984,False,"[<Member id=159985870458322944 name='MEE6' discriminator='4876' bot=True nick='🐱Simon' guild=<Guild id=806137569116291102 name='Clubs Jeunes SPA' shard_id=None chunked=True member_count=149>>, <Member id=558996910581612545 name='QuizBot' discriminator='0134' bot=True nick='🐶Togo' guild=<Guild id=806137569116291102 name='Clubs Jeunes SPA' shard_id=None chunked=True member_count=149>>, <Member id=674885857458651161 name='MemberList' discriminator='4997' bot=True nick='🐶Hachikō' guild=<Guild id=806137569116291102 name='Clubs Jeunes SPA' shard_id=None chunked=True member_count=149>>]",,True,[822062425946980352],"[674885857458651161, 558996910581612545, 159985870458322944, 674885857458651161, 558996910581612545, 159985870458322944]",[822049053054730240],[],,[<Role id=822049053054730240 name='Bots'>],[],"> ❓Ils servent à quoi les <@&822049053054730240>  ?
> 
❕  Les bots sont très pratiques pour gérer automatiquement un Discord. Pour le moment, il y en trois: <@!674885857458651161>, <@!558996910581612545> et <@!159985870458322944> .

<@!674885857458651161> (référence du nom : https://fr.wikipedia.org/wiki/Hachik%C5%8D) me sert à voir le nombre de jeunes, d'encadrants, etc. C'est notamment utile pour savoir rapidement si il y a des refuges avec aucun représentant.

<@!558996910581612545> (référence du nom : https://fr.wikipedia.org/wiki/Togo_(chien)) est le bot qui gère les quizz dans le channel <#822062425946980352> tous les samedis à 19h00. Enfin, quand il veut bien. Un Husky de Sibérie ça a son petit caractère et des fois il décide qu'il a pas envie de lancer le quizz...

<@!159985870458322944> (référence du nom : https://fr.wikipedia.org/wiki/Simon_(chat)) est le bot a tout faire. Il envoie un message de bienvenue aux nouveaux membres, il surveille que tout se passe bien sur le Discord ... Après tout, on sait tous que c'est le chat qui fait la loi dans la maison 😄",False,MessageType.default,
